link,time,tweet,topic_idx,topic,similarity
https://x.com/toshio_tamogami/status/1731420783183016156,2023-12-03T21:10:57+00:00,我が国の安全保障を妨害しようとする人たちはオスプレイが危険な飛行機だと繰り返し騒ぐ。自衛隊も米軍も以前の航空機より墜落の可能性が高い飛行機がその後継機として選定されることはない。オスプレイもこの基準を満たしている。だからオスプレイが危険であるということはない。危険なのはメスプレイだ,4,選挙妨害対策,0.2970811
https://x.com/toshio_tamogami/status/1861523299387482500,2024-11-26T21:31:54+00:00,韓国が24日の佐渡金山の追悼式への参加を見送った。生稲晃子外務政務官が過去に靖国参拝したことを問題視しているという。日本政府は残念だとか言っているが、いいじゃないか、放っておけばよい。生稲政務官の靖国参拝は共同通信の誤報だったと言うが、そんなことを言い訳する必要はない。こんなことで韓国に取り入ろうとすればまた舐められる。韓国は80年以上も前の嘘、捏造をいつまで言い続けるのかと突き放せばよい,18,都職員のチャットGPT使用,0.2964272
https://x.com/toshio_tamogami/status/1927459473154576762,2025-05-27T20:18:43+00:00,自民党の西田参院議員のひめゆりに関する発言について、公明党の西田幹事長が、歴史認識を修正してもらわなければならないと発言したと報道されている。公明党は日本の敵である政党だと私は思っているから仕方がないが、西田幹事長殿、修正すべきはあなたの歴史認識ですよ。日本軍が悪だという東京裁判史観に脳内を拘束されていますよ。もっとちゃんと勉強しましょう。最近では公明党と連立を組む自民党も、とても日本国民を守る政党とは言えないが,18,都職員のチャットGPT使用,0.2961585
https://x.com/toshio_tamogami/status/1879990775196578279,2025-01-16T20:35:04+00:00,自民党の森山裕、公明党の西田実仁両幹事長は14日、中国の王毅外相と北京で会談し、歴史や台湾問題でこれまで通り、侵略の反省とお詫びの立場を日本が堅持するよう、いつもの通り注文を付けられた。両幹事長がこれに対しどう反応したのかは報道がないが、恐らく反論をしていないのではないかと思う。日本がその都度強く反論しないから同じことを繰り返さるのだ。事なかれ主義では日本の立場は不利になるだけだ,15,パートナーシップ制度,0.296155
https://x.com/toshio_tamogami/status/1821281657846165777,2024-08-07T20:25:59+00:00,近年の日本では新しい組織が作られそれが反日活動に利用されていると感じる事が多い。理解増進法なるものが作られ予算が確保される。そこから左翼活動家が反日運動資金を分捕る。男女共同参画とか子ども家庭庁とか反日活動予算を確保する仕掛けになっていないのか。政府は反日活動を支援するな。予算は国を強化し国民の幸せを増大するために使われるべきだ,18,都職員のチャットGPT使用,0.2961491
https://x.com/toshio_tamogami/status/1869150703899537893,2024-12-17T22:40:29+00:00,秋田県の佐竹敬久知事は日の県議会予算特別委員会総括審査で、クマを駆除した後に寄せられる苦情の電話について、「話して分からない人にはあまりお付き合いする必要はない」「私にもし苦情の電話がきたら、完全に相手を威嚇する。お前のところにクマを送るから住所を送ってくれと。こうすると相手が電話を切ります」と述べた。よく言ったと応援メッセージを送りたい。動物愛護とか言って人命を軽視する偽善者たちには私も辟易する,18,都職員のチャットGPT使用,0.29590106
https://x.com/toshio_tamogami/status/1741951586749026636,2024-01-01T22:36:36+00:00,正月1日、お酒、おせち料理をいただきながらテレビを見ていたら石川県地方で震度7の地震の報道があった。びっくりしてしまった。暫くして友人に電話したら家族で避難中だと言う。被害は逐次拡大中のようだ。被災地の皆様、寒い中大変なご苦労をされていると思います。心からお見舞い申し上げます,10,地下シェルターの整備計画,0.2957763
https://x.com/toshio_tamogami/status/1729217455191736755,2023-11-27T19:15:43+00:00,23日ソウル高裁は韓国の元慰安婦や遺族計16人が日本政府に損害賠償を求めた控訴審判決で1審判決を取り消し日本政府に請求全額を支払うよう命じた。主権国家は他国の裁判権に服さないので大きな問題にはならないが、一方的に韓国に意地悪されるのも腹が立つ。我が国も大人の対応、冷静な対応ばかりでは韓国の意地悪は止まらない。中韓に対しては日本も攻撃を考えた方がよい,9,ふるさと納税制度の見直し,0.29471552
https://x.com/toshio_tamogami/status/1832161099543932996,2024-09-06T20:57:00+00:00,ウクライナは核武装国露に軍事的に勝つことは出来ない。侵略が起きる前に軍事態勢を強化して侵略生起を抑止すべきであったが、それを怠り侵略を受けた今となっては話し合いでどこかで停戦する以外に戦争を終了する方法はない。しかし戦争特需で金儲けをして、さらに露の弱体化を狙う欧米諸国は戦争の継続を望むだろう。彼らはウクライナが勝たなければ力による現状変更を認めることになるので勝つまで戦争を継続すべしと主張するだろう。この時ウクライナの国民の犠牲は考慮されていない。国際社会は腹黒い,10,地下シェルターの整備計画,0.29451
https://x.com/toshio_tamogami/status/1786571741701243385,2024-05-04T01:41:10+00:00,連休を福島県郡山市の生家で過ごしています。今は両親も他界し誰も住んでおりません。江戸時代末期に建てられた家で170年以上も経ちますが、外回りは昔のまま、内装だけ直して別荘代わりにしています。広い家なので落ち着きます。癒されます。妹夫婦やいとこ達が近くに住んでいて私の留守中家の面倒を見てくれます。セコムしています。田舎に生まれてよかったと思っています,6,太陽光パネルの設置義務化,0.2939887
